candidate_id,source_id,source_url,license_record,original_source_split,source_record_id,source_image_path,source_annotation_path,review_sample_id,task_eligibility,boxes_available,object_count,object_labels,object_label_counts,proposed_multiclass_label,proposed_multilabels,review_basis,candidate_status,sha256,exact_duplicate_group_id
streetsurfacevis::train::226960012352812,StreetSurfaceVis,https://zenodo.org/records/11449977,CC-BY-SA stated on Zenodo record; recheck before redistribution,train,226960012352812,data/raw/v2/streetsurfacevis/s_1024/226960012352812.jpg,docs/v2_streetsurfacevis_candidate_manifest.csv,,multi_class,no,,,,unpaved_road,,source label supported by deterministic human-reviewed sample,pre_split_source_labeled_sample_supported_candidate,4585cb6fe0a018c8810abc6e1c7167fcfb01b68a4b599ead58162a53d830c236,
streetsurfacevis::train::2273745339436121,StreetSurfaceVis,https://zenodo.org/records/11449977,CC-BY-SA stated on Zenodo record; recheck before redistribution,train,2273745339436121,data/raw/v2/streetsurfacevis/s_1024/2273745339436121.jpg,docs/v2_streetsurfacevis_candidate_manifest.csv,,multi_class,no,,,,normal_asphalt,,source label supported by deterministic human-reviewed sample,pre_split_source_labeled_sample_supported_candidate,abb4d512c8f4d1bafab63cc2c142bd8db5157d8bab71e204cfb7932ebce38c9c,
streetsurfacevis::train::227460802064976,StreetSurfaceVis,https://zenodo.org/records/11449977,CC-BY-SA stated on Zenodo record; recheck before redistribution,train,227460802064976,data/raw/v2/streetsurfacevis/s_1024/227460802064976.jpg,docs/v2_streetsurfacevis_candidate_manifest.csv,,multi_class,no,,,,unpaved_road,,source label supported by deterministic human-reviewed sample,pre_split_source_labeled_sample_supported_candidate,4fb0296264f988e8bbbe3137b6fb6405a3c6eb9ec5450edf9438a6b6e041de8e,
streetsurfacevis::train::227856055545967,StreetSurfaceVis,https://zenodo.org/records/11449977,CC-BY-SA stated on Zenodo record; recheck before redistribution,train,227856055545967,data/raw/v2/streetsurfacevis/s_1024/227856055545967.jpg,docs/v2_streetsurfacevis_candidate_manifest.csv,,multi_class,no,,,,unpaved_road,,source label supported by deterministic human-reviewed sample,pre_split_source_labeled_sample_supported_candidate,4a44017afedfccc39d381cbc253b4caa43f41347ea4719e5ff012234281bba6f,
streetsurfacevis::train::227908288701089,StreetSurfaceVis,https://zenodo.org/records/11449977,CC-BY-SA stated on Zenodo record; recheck before redistribution,train,227908288701089,data/raw/v2/streetsurfacevis/s_1024/227908288701089.jpg,docs/v2_streetsurfacevis_candidate_manifest.csv,,multi_class,no,,,,unpaved_road,,source label supported by deterministic human-reviewed sample,pre_split_source_labeled_sample_supported_candidate,270e6ccd655aeefb1cb03fde6f7a0d68615215e72a3f4b01b4334bc8af634b23,
streetsurfacevis::train::2293015604232047,StreetSurfaceVis,https://zenodo.org/records/11449977,CC-BY-SA stated on Zenodo record; recheck before redistribution,train,2293015604232047,data/raw/v2/streetsurfacevis/s_1024/2293015604232047.jpg,docs/v2_streetsurfacevis_candidate_manifest.csv,,multi_class,no,,,,unpaved_road,,source label supported by deterministic human-reviewed sample,pre_split_source_labeled_sample_supported_candidate,acc21f4b28eb9c3e23824a3cf983a44db443675213466a2ed8f86a0d20c04870,
streetsurfacevis::train::230783685719949,StreetSurfaceVis,https://zenodo.org/records/11449977,CC-BY-SA stated on Zenodo record; recheck before redistribution,train,230783685719949,data/raw/v2/streetsurfacevis/s_1024/230783685719949.jpg,docs/v2_streetsurfacevis_candidate_manifest.csv,,multi_class,no,,,,unpaved_road,,source label supported by deterministic human-reviewed sample,pre_split_source_labeled_sample_supported_candidate,22047fe9ee4296fac06f990c571c1bb5847ad5ca1960df42d55e0177ce16b1b7,
streetsurfacevis::train::230861358809699,StreetSurfaceVis,https://zenodo.org/records/11449977,CC-BY-SA stated on Zenodo record; recheck before redistribution,train,230861358809699,data/raw/v2/streetsurfacevis/s_1024/230861358809699.jpg,docs/v2_streetsurfacevis_candidate_manifest.csv,,multi_class,no,,,,normal_asphalt,,source label supported by deterministic human-reviewed sample,pre_split_source_labeled_sample_supported_candidate,d4df57477ae3cdb523b53816c3ac24970c5d8a2d1546f9aeead11353a853aae7,
streetsurfacevis::train::230889205459239,StreetSurfaceVis,https://zenodo.org/records/11449977,CC-BY-SA stated on Zenodo record; recheck before redistribution,train,230889205459239,data/raw/v2/streetsurfacevis/s_1024/230889205459239.jpg,docs/v2_streetsurfacevis_candidate_manifest.csv,,multi_class,no,,,,normal_asphalt,,source label supported by deterministic human-reviewed sample,pre_split_source_labeled_sample_supported_candidate,5df497eeee49735d98ba33e8a100131936748c7ea47699f92ed88201fa303e78,
streetsurfacevis::train::232067452216356,StreetSurfaceVis,https://zenodo.org/records/11449977,CC-BY-SA stated on Zenodo record; recheck before redistribution,train,232067452216356,data/raw/v2/streetsurfacevis/s_1024/232067452216356.jpg,docs/v2_streetsurfacevis_candidate_manifest.csv,,multi_class,no,,,,unpaved_road,,source label supported by deterministic human-reviewed sample,pre_split_source_labeled_sample_supported_candidate,f4e2b445947df6bec46a61e9583d24db02ce449e5dd18167b48ee414e3da5021,
streetsurfacevis::train::233149585046674,StreetSurfaceVis,https://zenodo.org/records/11449977,CC-BY-SA stated on Zenodo record; recheck before redistribution,train,233149585046674,data/raw/v2/streetsurfacevis/s_1024/233149585046674.jpg,docs/v2_streetsurfacevis_candidate_manifest.csv,,multi_class,no,,,,unpaved_road,,source label supported by deterministic human-reviewed sample,pre_split_source_labeled_sample_supported_candidate,a0b4e7007fc88f3f5684317c8ad087a92e54b12672973e07c94d015c8b5d85d3,
streetsurfacevis::train::236117161602089,StreetSurfaceVis,https://zenodo.org/records/11449977,CC-BY-SA stated on Zenodo record; recheck before redistribution,train,236117161602089,data/raw/v2/streetsurfacevis/s_1024/236117161602089.jpg,docs/v2_streetsurfacevis_candidate_manifest.csv,,multi_class,no,,,,unpaved_road,,source label supported by deterministic human-reviewed sample,pre_split_source_labeled_sample_supported_candidate,36d44afc65645f090781de3dfb10f398bb854f0f8eca8bf973d3eac2ea6f09ff,
streetsurfacevis::train::236970119443815,StreetSurfaceVis,https://zenodo.org/records/11449977,CC-BY-SA stated on Zenodo record; recheck before redistribution,train,236970119443815,data/raw/v2/streetsurfacevis/s_1024/236970119443815.jpg,docs/v2_streetsurfacevis_candidate_manifest.csv,,multi_class,no,,,,normal_asphalt,,source label supported by deterministic human-reviewed sample,pre_split_source_labeled_sample_supported_candidate,2c3dfb20ca24ca4ab84254752a0d8779c3474f5816667634a8245dd7a246d085,
streetsurfacevis::train::2388639787971348,StreetSurfaceVis,https://zenodo.org/records/11449977,CC-BY-SA stated on Zenodo record; recheck before redistribution,train,2388639787971348,data/raw/v2/streetsurfacevis/s_1024/2388639787971348.jpg,docs/v2_streetsurfacevis_candidate_manifest.csv,,multi_class,no,,,,normal_asphalt,,source label supported by deterministic human-reviewed sample,pre_split_source_labeled_sample_supported_candidate,a6f01d861ad7a2c5aa2a9d42b3949b7d3eb923839b8d063e6d427aef688e0caf,
streetsurfacevis::train::238962181325793,StreetSurfaceVis,https://zenodo.org/records/11449977,CC-BY-SA stated on Zenodo record; recheck before redistribution,train,238962181325793,data/raw/v2/streetsurfacevis/s_1024/238962181325793.jpg,docs/v2_streetsurfacevis_candidate_manifest.csv,,multi_class,no,,,,normal_asphalt,,source label supported by deterministic human-reviewed sample,pre_split_source_labeled_sample_supported_candidate,710c0f4402a625747336bf996b5e56b3be199ccc4471a12218cec573d5068057,
streetsurfacevis::train::239700474581022,StreetSurfaceVis,https://zenodo.org/records/11449977,CC-BY-SA stated on Zenodo record; recheck before redistribution,train,239700474581022,data/raw/v2/streetsurfacevis/s_1024/239700474581022.jpg,docs/v2_streetsurfacevis_candidate_manifest.csv,,multi_class,no,,,,unpaved_road,,source label supported by deterministic human-reviewed sample,pre_split_source_labeled_sample_supported_candidate,7db931f35ca714a828bdd362954ce766170ca118adb34474552354e94e888d02,
streetsurfacevis::train::240147194706566,StreetSurfaceVis,https://zenodo.org/records/11449977,CC-BY-SA stated on Zenodo record; recheck before redistribution,train,240147194706566,data/raw/v2/streetsurfacevis/s_1024/240147194706566.jpg,docs/v2_streetsurfacevis_candidate_manifest.csv,,multi_class,no,,,,unpaved_road,,source label supported by deterministic human-reviewed sample,pre_split_source_labeled_sample_supported_candidate,9268098712f2b986170cf55599db4f24b07670b436b849775433f7d19ddccbb7,
streetsurfacevis::train::240407311213439,StreetSurfaceVis,https://zenodo.org/records/11449977,CC-BY-SA stated on Zenodo record; recheck before redistribution,train,240407311213439,data/raw/v2/streetsurfacevis/s_1024/240407311213439.jpg,docs/v2_streetsurfacevis_candidate_manifest.csv,,multi_class,no,,,,normal_asphalt,,source label supported by deterministic human-reviewed sample,pre_split_source_labeled_sample_supported_candidate,c7c3e871a87669d56725b4ea379e7cb4879c6cdb49641de7b9fed71ff76b6af8,
streetsurfacevis::train::240783648191559,StreetSurfaceVis,https://zenodo.org/records/11449977,CC-BY-SA stated on Zenodo record; recheck before redistribution,train,240783648191559,data/raw/v2/streetsurfacevis/s_1024/240783648191559.jpg,docs/v2_streetsurfacevis_candidate_manifest.csv,,multi_class,no,,,,normal_asphalt,,source label supported by deterministic human-reviewed sample,pre_split_source_labeled_sample_supported_candidate,7b343d24b97cdc16cf9f94b86f11f2f5083cb7a4d16d5dfe0533183fae44b378,
streetsurfacevis::train::240811717801630,StreetSurfaceVis,https://zenodo.org/records/11449977,CC-BY-SA stated on Zenodo record; recheck before redistribution,train,240811717801630,data/raw/v2/streetsurfacevis/s_1024/240811717801630.jpg,docs/v2_streetsurfacevis_candidate_manifest.csv,,multi_class,no,,,,normal_asphalt,,source label supported by deterministic human-reviewed sample,pre_split_source_labeled_sample_supported_candidate,5ac935ae3f314064bef0d0e465124c9dcc37c6bacb869e5d0161a89d4ffe83a2,
streetsurfacevis::train::2409298229213849,StreetSurfaceVis,https://zenodo.org/records/11449977,CC-BY-SA stated on Zenodo record; recheck before redistribution,train,2409298229213849,data/raw/v2/streetsurfacevis/s_1024/2409298229213849.jpg,docs/v2_streetsurfacevis_candidate_manifest.csv,,multi_class,no,,,,normal_asphalt,,source label supported by deterministic human-reviewed sample,pre_split_source_labeled_sample_supported_candidate,89c61544f9c0a41242ac021056fba0ff15a9fd6ed043d3578f85af3d10a76f4a,
streetsurfacevis::train::2411997755597531,StreetSurfaceVis,https://zenodo.org/records/11449977,CC-BY-SA stated on Zenodo record; recheck before redistribution,train,2411997755597531,data/raw/v2/streetsurfacevis/s_1024/2411997755597531.jpg,docs/v2_streetsurfacevis_candidate_manifest.csv,,multi_class,no,,,,unpaved_road,,source label supported by deterministic human-reviewed sample,pre_split_source_labeled_sample_supported_candidate,0e19ffdeacf025edc1f9cb85530477b5034b78076e0f55e6b47bef5c38abe7ff,
streetsurfacevis::train::241297767752883,StreetSurfaceVis,https://zenodo.org/records/11449977,CC-BY-SA stated on Zenodo record; recheck before redistribution,train,241297767752883,data/raw/v2/streetsurfacevis/s_1024/241297767752883.jpg,docs/v2_streetsurfacevis_candidate_manifest.csv,SSV-059,multi_class,no,,,,unpaved_road,,individual human approval in StreetSurfaceVis sample review,pre_split_individually_reviewed_candidate,e4215db8d82ab17cb348f1dda303fb4abe44a4bba23258ea93376d5dd136b2d0,
streetsurfacevis::train::243406035033607,StreetSurfaceVis,https://zenodo.org/records/11449977,CC-BY-SA stated on Zenodo record; recheck before redistribution,train,243406035033607,data/raw/v2/streetsurfacevis/s_1024/243406035033607.jpg,docs/v2_streetsurfacevis_candidate_manifest.csv,,multi_class,no,,,,unpaved_road,,source label supported by deterministic human-reviewed sample,pre_split_source_labeled_sample_supported_candidate,a15ae93c781a65016808a5c7c8a364a473a814a0c5c4557d9284295b70e305a8,
streetsurfacevis::train::245321757711849,StreetSurfaceVis,https://zenodo.org/records/11449977,CC-BY-SA stated on Zenodo record; recheck before redistribution,train,245321757711849,data/raw/v2/streetsurfacevis/s_1024/245321757711849.jpg,docs/v2_streetsurfacevis_candidate_manifest.csv,,multi_class,no,,,,unpaved_road,,source label supported by deterministic human-reviewed sample,pre_split_source_labeled_sample_supported_candidate,d74928658d7bbcffb1916a5ad194d5dc500ad28f3af98c71c304d35eeb094281,
streetsurfacevis::train::245753227738917,StreetSurfaceVis,https://zenodo.org/records/11449977,CC-BY-SA stated on Zenodo record; recheck before redistribution,train,245753227738917,data/raw/v2/streetsurfacevis/s_1024/245753227738917.jpg,docs/v2_streetsurfacevis_candidate_manifest.csv,,multi_class,no,,,,normal_asphalt,,source label supported by deterministic human-reviewed sample,pre_split_source_labeled_sample_supported_candidate,854a198a8dd0934b7dcef98e24ff72eed87f06e5e2c0f00c78c941a57484337c,
streetsurfacevis::train::246121055150153,StreetSurfaceVis,https://zenodo.org/records/11449977,CC-BY-SA stated on Zenodo record; recheck before redistribution,train,246121055150153,data/raw/v2/streetsurfacevis/s_1024/246121055150153.jpg,docs/v2_streetsurfacevis_candidate_manifest.csv,,multi_class,no,,,,normal_asphalt,,source label supported by deterministic human-reviewed sample,pre_split_source_labeled_sample_supported_candidate,2a042b6ba36b1065027a6823b73fbcdd3f378361d17171f2a4c6963d13cc8e2f,
streetsurfacevis::train::246605586918424,StreetSurfaceVis,https://zenodo.org/records/11449977,CC-BY-SA stated on Zenodo record; recheck before redistribution,train,246605586918424,data/raw/v2/streetsurfacevis/s_1024/246605586918424.jpg,docs/v2_streetsurfacevis_candidate_manifest.csv,SSV-069,multi_class,no,,,,unpaved_road,,individual human approval in StreetSurfaceVis sample review,pre_split_individually_reviewed_candidate,455ca3c1654e82303ec97024ba58380f22432d2ce592944c370b0c00f8635a40,
streetsurfacevis::train::2485288398284266,StreetSurfaceVis,https://zenodo.org/records/11449977,CC-BY-SA stated on Zenodo record; recheck before redistribution,train,2485288398284266,data/raw/v2/streetsurfacevis/s_1024/2485288398284266.jpg,docs/v2_streetsurfacevis_candidate_manifest.csv,,multi_class,no,,,,unpaved_road,,source label supported by deterministic human-reviewed sample,pre_split_source_labeled_sample_supported_candidate,43d5154df26ee5956fbd952b11a78830fc9acb36859803331859e058d36a8766,
streetsurfacevis::train::2495703727241395,StreetSurfaceVis,https://zenodo.org/records/11449977,CC-BY-SA stated on Zenodo record; recheck before redistribution,train,2495703727241395,data/raw/v2/streetsurfacevis/s_1024/2495703727241395.jpg,docs/v2_streetsurfacevis_candidate_manifest.csv,,multi_class,no,,,,unpaved_road,,source label supported by deterministic human-reviewed sample,pre_split_source_labeled_sample_supported_candidate,e086f785c9bb2450fd46462347dc0217cce312735b2f0f261f9917b8f17edab2,
streetsurfacevis::train::250402543378739,StreetSurfaceVis,https://zenodo.org/records/11449977,CC-BY-SA stated on Zenodo record; recheck before redistribution,train,250402543378739,data/raw/v2/streetsurfacevis/s_1024/250402543378739.jpg,docs/v2_streetsurfacevis_candidate_manifest.csv,,multi_class,no,,,,normal_asphalt,,source label supported by deterministic human-reviewed sample,pre_split_source_labeled_sample_supported_candidate,f496c4e5d1f7c006053dd3fe2ccac20230e806252ad39749b52ac1bb8a9da812,
streetsurfacevis::train::251524170085502,StreetSurfaceVis,https://zenodo.org/records/11449977,CC-BY-SA stated on Zenodo record; recheck before redistribution,train,251524170085502,data/raw/v2/streetsurfacevis/s_1024/251524170085502.jpg,docs/v2_streetsurfacevis_candidate_manifest.csv,,multi_class,no,,,,normal_asphalt,,source label supported by deterministic human-reviewed sample,pre_split_source_labeled_sample_supported_candidate,8b2d409a119e66201c42adf350623ce53e59f27a5de9a43c2a645e300df45103,
streetsurfacevis::train::252840649919316,StreetSurfaceVis,https://zenodo.org/records/11449977,CC-BY-SA stated on Zenodo record; recheck before redistribution,train,252840649919316,data/raw/v2/streetsurfacevis/s_1024/252840649919316.jpg,docs/v2_streetsurfacevis_candidate_manifest.csv,,multi_class,no,,,,unpaved_road,,source label supported by deterministic human-reviewed sample,pre_split_source_labeled_sample_supported_candidate,706e4ebc1d2446f149c8be76f2ff1ea6c0e9e37d06c1cf61ff82aac4188aa869,
streetsurfacevis::train::253493867366858,StreetSurfaceVis,https://zenodo.org/records/11449977,CC-BY-SA stated on Zenodo record; recheck before redistribution,train,253493867366858,data/raw/v2/streetsurfacevis/s_1024/253493867366858.jpg,docs/v2_streetsurfacevis_candidate_manifest.csv,SSV-090,multi_class,no,,,,unpaved_road,,individual human approval in StreetSurfaceVis sample review,pre_split_individually_reviewed_candidate,c84a70ef7e6ae50844fc011d8873378be2083b9cbd9fbbf232ff0d34fb55aa2b,
