source_record_id,source_image_path,source_annotation_path,source_subtype_labels,source_subtype_counts,mapped_object_count,mapped_object_label_counts,road_marking_present,sha256,exact_duplicate_group_id,duplicate_role,selection_rule,candidate_status
452a,data/raw/v2/ceymo/train/extracted/train/images/452a.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/452a.xml,RA,RA:1,1,road_marking:1,yes,7c4b74876c7c8a73d12c46c92d88ea8a750289f3d05dd8bfd063b2f5d77c858c,,unique,audited_source_training_record,pre_split_source_candidate
452b,data/raw/v2/ceymo/train/extracted/train/images/452b.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/452b.xml,RA,RA:1,1,road_marking:1,yes,9a4990f2db7e28cec73f8e03420538fb77c4c145f7a8d0b7240fe21d059a7d80,,unique,audited_source_training_record,pre_split_source_candidate
452c,data/raw/v2/ceymo/train/extracted/train/images/452c.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/452c.xml,RA,RA:1,1,road_marking:1,yes,8c222e8dfc40d3ffee04340edfad20f83b6a25fe99106af641e0bcecd93b5f35,,unique,audited_source_training_record,pre_split_source_candidate
453,data/raw/v2/ceymo/train/extracted/train/images/453.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/453.xml,LA;RA;SA,LA:1;RA:1;SA:2,4,road_marking:4,yes,920d2adea0a7572ffb71b6dc884a9691362ef55128286f4dcd81021a9aeb8074,,unique,audited_source_training_record,pre_split_source_candidate
453a,data/raw/v2/ceymo/train/extracted/train/images/453a.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/453a.xml,LA;RA;SA,LA:1;RA:1;SA:1,3,road_marking:3,yes,4443f10f1b0a541d6a7231e8156dbfb394684dca8f3e5e34642b70cab3e48661,,unique,audited_source_training_record,pre_split_source_candidate
453b,data/raw/v2/ceymo/train/extracted/train/images/453b.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/453b.xml,LA;RA;SA,LA:1;RA:1;SA:2,4,road_marking:4,yes,8004bbd2707a92378b2d17484e5d2c839abf7c270f01c27ad1137276ebbe8e8d,,unique,audited_source_training_record,pre_split_source_candidate
453c,data/raw/v2/ceymo/train/extracted/train/images/453c.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/453c.xml,LA;RA;SA,LA:1;RA:1;SA:2,4,road_marking:4,yes,c2b220eaef61cf22bd50afa952c0395ceae3c44e8b359e1bcab183fddab98d34,,unique,audited_source_training_record,pre_split_source_candidate
454,data/raw/v2/ceymo/train/extracted/train/images/454.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/454.xml,RA;SA,RA:1;SA:1,2,road_marking:2,yes,343ea5cbd5a3a97429b2d9743373b0e42f3562e3f7a1dba7429299536f6b55bc,,unique,audited_source_training_record,pre_split_source_candidate
454a,data/raw/v2/ceymo/train/extracted/train/images/454a.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/454a.xml,RA;SA,RA:1;SA:1,2,road_marking:2,yes,46863e940ae97e421c5a282d9ba0ba77f120015473bbfd04085b34557755cbce,,unique,audited_source_training_record,pre_split_source_candidate
454b,data/raw/v2/ceymo/train/extracted/train/images/454b.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/454b.xml,RA;SA,RA:1;SA:1,2,road_marking:2,yes,374a35c3fc566d0fdf89af114afe59bafd16272ea385a73164d2f0763f5b51dd,,unique,audited_source_training_record,pre_split_source_candidate
455,data/raw/v2/ceymo/train/extracted/train/images/455.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/455.xml,DM,DM:3,3,road_marking:3,yes,05b78d934d24a2e7f480c4f8df6a9bca6d24b3b83cd61ac5cf03318a569a6787,,unique,audited_source_training_record,pre_split_source_candidate
456,data/raw/v2/ceymo/train/extracted/train/images/456.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/456.xml,PC,PC:1,1,road_marking:1,yes,f5463932ac03f4c49c9175e0adac8693354521ae8eacf601321834a0d755ec46,,unique,audited_source_training_record,pre_split_source_candidate
456a,data/raw/v2/ceymo/train/extracted/train/images/456a.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/456a.xml,PC,PC:1,1,road_marking:1,yes,80fdfcdb731390b39b83727695edc9713359ce4e2c68803ab476d0d93a350af6,,unique,audited_source_training_record,pre_split_source_candidate
456b,data/raw/v2/ceymo/train/extracted/train/images/456b.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/456b.xml,PC,PC:1,1,road_marking:1,yes,6e96d1949a6654bb4e033a7372dd530c41ce90876a8734885d4bead6611b0af0,,unique,audited_source_training_record,pre_split_source_candidate
457,data/raw/v2/ceymo/train/extracted/train/images/457.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/457.xml,JB,JB:1,1,road_marking:1,yes,66e50e60016dfce0776f57dd91332eea9991fdde9ad387d0d221c6bf327b14e6,,unique,audited_source_training_record,pre_split_source_candidate
457a,data/raw/v2/ceymo/train/extracted/train/images/457a.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/457a.xml,JB,JB:1,1,road_marking:1,yes,b96fb36315fbc0e617ac3c0f0cbb3ed59c2ae9a3d3e25091ce0320466a340834,,unique,audited_source_training_record,pre_split_source_candidate
457b,data/raw/v2/ceymo/train/extracted/train/images/457b.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/457b.xml,JB,JB:1,1,road_marking:1,yes,3694b1ad8470aee59b9c2ba99f2a257af3f5c3b0b4ecccea734fba93da34f7fc,,unique,audited_source_training_record,pre_split_source_candidate
457c,data/raw/v2/ceymo/train/extracted/train/images/457c.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/457c.xml,JB,JB:1,1,road_marking:1,yes,e8973269c77d62f9ad6b98f2c4b5e157e2de98699328834be2db89174af315b3,,unique,audited_source_training_record,pre_split_source_candidate
458,data/raw/v2/ceymo/train/extracted/train/images/458.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/458.xml,PC,PC:1,1,road_marking:1,yes,5c9ffae51b53b61b902d78613ec53f023542dbb026b55636aa769f982d2b4b9c,,unique,audited_source_training_record,pre_split_source_candidate
458a,data/raw/v2/ceymo/train/extracted/train/images/458a.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/458a.xml,PC,PC:1,1,road_marking:1,yes,baafcbd615a75a9d0ff523246d685a31dfe3bbd5052ab2fd5893d96f03729c10,,unique,audited_source_training_record,pre_split_source_candidate
458b,data/raw/v2/ceymo/train/extracted/train/images/458b.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/458b.xml,PC,PC:1,1,road_marking:1,yes,f6d771888f840b25dc40a9bff9fcc467d88cef480d82d665df9a39220e1135a1,,unique,audited_source_training_record,pre_split_source_candidate
459,data/raw/v2/ceymo/train/extracted/train/images/459.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/459.xml,SLA,SLA:1,1,road_marking:1,yes,786588f9289603b3869603bc70ac07179c91a9bfad6d052039252a870fd49fc3,,unique,audited_source_training_record,pre_split_source_candidate
459a,data/raw/v2/ceymo/train/extracted/train/images/459a.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/459a.xml,SLA,SLA:1,1,road_marking:1,yes,9280e00e585d8139b172a420df0e56e784c16bf0274358d2f79ea513d2653683,,unique,audited_source_training_record,pre_split_source_candidate
459b,data/raw/v2/ceymo/train/extracted/train/images/459b.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/459b.xml,SLA,SLA:1,1,road_marking:1,yes,6b891a664031c8e8ce541bf21ad16a6b4a82699772beb594c4bc371b8b3b9d44,,unique,audited_source_training_record,pre_split_source_candidate
460,data/raw/v2/ceymo/train/extracted/train/images/460.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/460.xml,SLA,SLA:1,1,road_marking:1,yes,047bc5176e0a02295efa3b1d69ed3ea72883feb35c8deaed86a7dd7044c46bfc,,unique,audited_source_training_record,pre_split_source_candidate
460a,data/raw/v2/ceymo/train/extracted/train/images/460a.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/460a.xml,SLA,SLA:1,1,road_marking:1,yes,d821aaf2a54c5c17781cd6e3acb7d7a10294ab84e266f2caf3abab644a942f3b,,unique,audited_source_training_record,pre_split_source_candidate
460b,data/raw/v2/ceymo/train/extracted/train/images/460b.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/460b.xml,SLA,SLA:1,1,road_marking:1,yes,2cbab0b6b0eb86f871d976101e890abd71460f78b6cfcb1c955a4b4df3594c82,,unique,audited_source_training_record,pre_split_source_candidate
460c,data/raw/v2/ceymo/train/extracted/train/images/460c.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/460c.xml,SLA,SLA:1,1,road_marking:1,yes,7e66ba041154c4b1e6ee0742dbbc159e6c21709b041a6cb8eef4d5f5d4305bd4,,unique,audited_source_training_record,pre_split_source_candidate
461,data/raw/v2/ceymo/train/extracted/train/images/461.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/461.xml,LA,LA:1,1,road_marking:1,yes,5f88042d361bc12f447d74067e20700d5f008c4b2daefe6ff2e0eba8a49c10cc,,unique,audited_source_training_record,pre_split_source_candidate
461a,data/raw/v2/ceymo/train/extracted/train/images/461a.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/461a.xml,LA,LA:1,1,road_marking:1,yes,3d5815163cfd34257d3dd450a163ebf9f36d2cd45d4cf902a93cfef1d1d3ec35,,unique,audited_source_training_record,pre_split_source_candidate
461b,data/raw/v2/ceymo/train/extracted/train/images/461b.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/461b.xml,LA,LA:1,1,road_marking:1,yes,d642930183da92f5ac0ca3057bad9fcd44230ffa27833adc9bbf76992d78fcd4,,unique,audited_source_training_record,pre_split_source_candidate
461c,data/raw/v2/ceymo/train/extracted/train/images/461c.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/461c.xml,LA;SA,LA:1;SA:1,2,road_marking:2,yes,f99120e3f20b622610e52a187efe7560808dca9a08ec41b2a1f65b36991113dc,,unique,audited_source_training_record,pre_split_source_candidate
462,data/raw/v2/ceymo/train/extracted/train/images/462.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/462.xml,LA;SA,LA:1;SA:1,2,road_marking:2,yes,92fb720f1aab204ea99941253933e41dbe43d21e06a8e3e044719c804f4e2a11,,unique,audited_source_training_record,pre_split_source_candidate
462a,data/raw/v2/ceymo/train/extracted/train/images/462a.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/462a.xml,LA;SA,LA:1;SA:1,2,road_marking:2,yes,af8940683a40135d4788a38e4e5753d4e3c58fb8f8d766fc8295135c8e7f16e3,,unique,audited_source_training_record,pre_split_source_candidate
462b,data/raw/v2/ceymo/train/extracted/train/images/462b.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/462b.xml,LA;SA,LA:1;SA:1,2,road_marking:2,yes,223e1592a06c0f5a3a1384bf82aff649924ade6e0664eee3d05e52b28acefa17,,unique,audited_source_training_record,pre_split_source_candidate
462c,data/raw/v2/ceymo/train/extracted/train/images/462c.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/462c.xml,LA;SA,LA:1;SA:1,2,road_marking:2,yes,0bd9d7da3c18f9f1f6bd5a9402b5d05d6cdd401510d720766afaa1646fa088b3,,unique,audited_source_training_record,pre_split_source_candidate
463,data/raw/v2/ceymo/train/extracted/train/images/463.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/463.xml,DM,DM:2,2,road_marking:2,yes,3a70d33a7552a5c88b447bf84764359e2e58052115ab7fde4a8f6c1c708a6e8d,,unique,audited_source_training_record,pre_split_source_candidate
464,data/raw/v2/ceymo/train/extracted/train/images/464.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/464.xml,SA;SLA;SRA,SA:1;SLA:1;SRA:1,3,road_marking:3,yes,68f1e26eaa662659c9fb9c3b002bca88fc87d121a5b6abc7b82c363bd3b7edd5,,unique,audited_source_training_record,pre_split_source_candidate
464a,data/raw/v2/ceymo/train/extracted/train/images/464a.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/464a.xml,SA;SLA;SRA,SA:1;SLA:1;SRA:1,3,road_marking:3,yes,7e61f95dbe0cc9883a3787bc932ef0986a7025eed182581e7c46518371aa1703,,unique,audited_source_training_record,pre_split_source_candidate
465,data/raw/v2/ceymo/train/extracted/train/images/465.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/465.xml,LA;SA,LA:1;SA:1,2,road_marking:2,yes,3d80135cc0975842a5907a08534c3c59c8a4c5f9ee386e633e469bf39b4046c0,,unique,audited_source_training_record,pre_split_source_candidate
465a,data/raw/v2/ceymo/train/extracted/train/images/465a.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/465a.xml,LA;SA,LA:1;SA:1,2,road_marking:2,yes,ae4a4ecbc7e2cfb01f6c217f6f5007545f1055e38c10ce386bfee8d319d5915b,,unique,audited_source_training_record,pre_split_source_candidate
465b,data/raw/v2/ceymo/train/extracted/train/images/465b.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/465b.xml,LA;SA,LA:1;SA:1,2,road_marking:2,yes,8a3b7dabba90f4ca57d95736c188a76a7f5ff57e2b4d93cdb5b0b080732d6a91,,unique,audited_source_training_record,pre_split_source_candidate
466,data/raw/v2/ceymo/train/extracted/train/images/466.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/466.xml,LA;SA,LA:1;SA:1,2,road_marking:2,yes,a308fc59b173a94bff7fa54ccf04744c3a1412780086b22b60f7dbd4572faab6,,unique,audited_source_training_record,pre_split_source_candidate
466a,data/raw/v2/ceymo/train/extracted/train/images/466a.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/466a.xml,LA;SA,LA:1;SA:1,2,road_marking:2,yes,91c057e5799e5e0781daf260ac926bf0b3b2d95d10f9e6c2baed55eaf2c436a8,,unique,audited_source_training_record,pre_split_source_candidate
466b,data/raw/v2/ceymo/train/extracted/train/images/466b.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/466b.xml,LA;SA,LA:1;SA:1,2,road_marking:2,yes,1ebb48643d0e5b022e5b0ceac40dbb5a3f0596ca47312c1e9f69841aacba6df6,,unique,audited_source_training_record,pre_split_source_candidate
467,data/raw/v2/ceymo/train/extracted/train/images/467.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/467.xml,LA;SA,LA:1;SA:1,2,road_marking:2,yes,90eba409d9264d13763043362b9aed33871fa85ab32224f1ec68b73d9e9cfcb2,,unique,audited_source_training_record,pre_split_source_candidate
467a,data/raw/v2/ceymo/train/extracted/train/images/467a.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/467a.xml,LA;SA,LA:1;SA:1,2,road_marking:2,yes,c4b0aef098981699ccbbca2b5a52beed0c1f1f39e9ce11f19ed6bbb74874c84c,,unique,audited_source_training_record,pre_split_source_candidate
467b,data/raw/v2/ceymo/train/extracted/train/images/467b.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/467b.xml,LA;SA,LA:1;SA:1,2,road_marking:2,yes,ea5d627db06f6cce561d6a0a2d8a129eca391c991e6ac29085fd0c95d09913f2,,unique,audited_source_training_record,pre_split_source_candidate
468,data/raw/v2/ceymo/train/extracted/train/images/468.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/468.xml,DM,DM:3,3,road_marking:3,yes,1604aaf596d1bdb2f946cbeb2e5e91ea0b004d8315df53b318c1e0f818681c56,,unique,audited_source_training_record,pre_split_source_candidate
469,data/raw/v2/ceymo/train/extracted/train/images/469.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/469.xml,DM,DM:3,3,road_marking:3,yes,a24d067e2a2290fc063607d076cce7af0b33727e30267f44f5e2833b331e9994,,unique,audited_source_training_record,pre_split_source_candidate
470,data/raw/v2/ceymo/train/extracted/train/images/470.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/470.xml,PC,PC:1,1,road_marking:1,yes,4a30550b82962570adef99e78f18fcaa8ee7b84636224dd443f8b81a9bb71e78,,unique,audited_source_training_record,pre_split_source_candidate
470a,data/raw/v2/ceymo/train/extracted/train/images/470a.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/470a.xml,PC,PC:1,1,road_marking:1,yes,ac94b843b69ea58c087ada2c4395ab60c704c1a2245a66c98f88cd1897135299,,unique,audited_source_training_record,pre_split_source_candidate
470b,data/raw/v2/ceymo/train/extracted/train/images/470b.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/470b.xml,PC,PC:1,1,road_marking:1,yes,86d51d11dd03f50687b7c2d7658c789ea9bcfd867a2b8dc48072f579db1cce0b,,unique,audited_source_training_record,pre_split_source_candidate
471,data/raw/v2/ceymo/train/extracted/train/images/471.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/471.xml,PC,PC:1,1,road_marking:1,yes,05d714ffde7a22f01c8063580dd2a08f38c2162a0b655836c40a47a282634aae,,unique,audited_source_training_record,pre_split_source_candidate
472,data/raw/v2/ceymo/train/extracted/train/images/472.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/472.xml,DM,DM:3,3,road_marking:3,yes,9367fdbe6705567801ab16f90d66bf370b254c85cda9e2fb38f24908b9de5410,,unique,audited_source_training_record,pre_split_source_candidate
473,data/raw/v2/ceymo/train/extracted/train/images/473.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/473.xml,PC,PC:1,1,road_marking:1,yes,50df814e48cb5ab533e89d6bbce0256df4821f5101b71f657398ca51c24b513c,,unique,audited_source_training_record,pre_split_source_candidate
473a,data/raw/v2/ceymo/train/extracted/train/images/473a.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/473a.xml,PC,PC:1,1,road_marking:1,yes,febdb854b26e6118895c2aca7dbbff894f6afff6c7a2f40bd0eac9b6c6bb9bc5,,unique,audited_source_training_record,pre_split_source_candidate
474,data/raw/v2/ceymo/train/extracted/train/images/474.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/474.xml,DM,DM:3,3,road_marking:3,yes,117fbc2ae797a7031f8235ee1e34ec0d1b95a8644d19d2a7cb0e4f26a145c8f9,,unique,audited_source_training_record,pre_split_source_candidate
475,data/raw/v2/ceymo/train/extracted/train/images/475.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/475.xml,PC,PC:1,1,road_marking:1,yes,4b7c83301f89fa0f2f09387657d33271f16308f10dc6ef2f9ef6e7a907d3eedf,,unique,audited_source_training_record,pre_split_source_candidate
476,data/raw/v2/ceymo/train/extracted/train/images/476.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/476.xml,LA;SA,LA:1;SA:2,3,road_marking:3,yes,1a3e1c9193bd5e33a2fe735411f8b85a3333cd0cb0c6611fcc854f2f04f36a69,,unique,audited_source_training_record,pre_split_source_candidate
476a,data/raw/v2/ceymo/train/extracted/train/images/476a.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/476a.xml,LA;SA,LA:1;SA:2,3,road_marking:3,yes,d9a2a42bd2652b394cfeb7216a6bde741d4f5140a0cd881934bb2afa134be690,,unique,audited_source_training_record,pre_split_source_candidate
476b,data/raw/v2/ceymo/train/extracted/train/images/476b.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/476b.xml,LA;SA,LA:1;SA:3,4,road_marking:4,yes,55568a3403a0720e698d240aaabb4280f008c66ed96c107aea05cbfe302cf48a,,unique,audited_source_training_record,pre_split_source_candidate
477,data/raw/v2/ceymo/train/extracted/train/images/477.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/477.xml,LA;SA;SRA,LA:1;SA:1;SRA:1,3,road_marking:3,yes,29eec07cf55f02fe7b9c8481946384365ab0faec496022b97fa9ed0e9580248d,,unique,audited_source_training_record,pre_split_source_candidate
477a,data/raw/v2/ceymo/train/extracted/train/images/477a.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/477a.xml,LA;SA;SRA,LA:1;SA:1;SRA:1,3,road_marking:3,yes,6f61faa8074f2a854a18d6067711282f2d039e8f3a5aeb779492cccd3d78333c,,unique,audited_source_training_record,pre_split_source_candidate
477b,data/raw/v2/ceymo/train/extracted/train/images/477b.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/477b.xml,LA;SA;SRA,LA:1;SA:1;SRA:1,3,road_marking:3,yes,f6a47bb2bd6b5230c21c9cbd850cc2b7fb5f9f17ac03066e79d400c907faff5d,,unique,audited_source_training_record,pre_split_source_candidate
477c,data/raw/v2/ceymo/train/extracted/train/images/477c.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/477c.xml,LA;SA;SRA,LA:1;SA:1;SRA:1,3,road_marking:3,yes,d559e43cb34c5a1a0fc811224ae1333b8729aa820ae2477d6b4a3876d96d0552,,unique,audited_source_training_record,pre_split_source_candidate
478,data/raw/v2/ceymo/train/extracted/train/images/478.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/478.xml,LA;SA;SRA,LA:1;SA:1;SRA:1,3,road_marking:3,yes,88a15884b45663d339ee4039175f2df79ea4219c27216379215daea0dcde680a,,unique,audited_source_training_record,pre_split_source_candidate
478a,data/raw/v2/ceymo/train/extracted/train/images/478a.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/478a.xml,LA;SA;SRA,LA:1;SA:1;SRA:1,3,road_marking:3,yes,7cad3d81a3c5d757de4c8c8f7339d0d19a7d94a2d43ba8d1d26dd2c2862dab78,,unique,audited_source_training_record,pre_split_source_candidate
