candidate_id,class_label,source_dataset,source_split,source_image_id,split_group_id,region,source_image_path,materialized_image_path,target_box_xywh,crop_box_xyxy,target_box_in_crop_xywh,crop_width,crop_height,training_status,evidence_status,output_sha256
svrdd::train::09002200121901251607202152L_1295445900_482051900::repaired_road::000,repaired_road,SVRDD_YOLO,train,09002200121901251607202152L_1295445900_482051900,svrdd::train::09002200121901251607202152L_1295445900_482051900,Xicheng,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121901251607202152L_1295445900_482051900.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_02af20bd60d90758f2dc444e.jpg,"479.000,528.000,70.000,298.000","142,279,887,1024","337.000,249.000,70.000,298.000",745,745,retain_human_approved_candidate,human_reviewed_approved,f7275bcda5dc63f0b34b0a0e1d98061e79afb67f0ff692483c16094f51898cc4
svrdd::train::09002200121901251607202152L_1295445900_482051900::repaired_road::001,repaired_road,SVRDD_YOLO,train,09002200121901251607202152L_1295445900_482051900,svrdd::train::09002200121901251607202152L_1295445900_482051900,Xicheng,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121901251607202152L_1295445900_482051900.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_5b6ebc1c331f6b473e17240f.jpg,"1.000,563.000,379.000,218.000","0,76,948,1024","1.000,487.000,379.000,218.000",948,948,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,28938709e33140705441f0c798af8af07739cf60679ce96ac43cfa28308f607b
svrdd::train::09002200121901251607247822L_1295446000_482048300::repaired_road::000,repaired_road,SVRDD_YOLO,train,09002200121901251607247822L_1295446000_482048300,svrdd::train::09002200121901251607247822L_1295446000_482048300,Xicheng,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121901251607247822L_1295446000_482048300.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_929fe4e97225f0f003502ea6.jpg,"10.000,547.000,447.000,211.000","0,0,1024,1024","10.000,547.000,447.000,211.000",1024,1024,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,9f8bb791de6ead39faa76a619e0c6bb497c4506d858fbaa073303400bfb7d91f
svrdd::train::09002200121901251610216042L_1295447900_482043800::repaired_road::002,repaired_road,SVRDD_YOLO,train,09002200121901251610216042L_1295447900_482043800,svrdd::train::09002200121901251610216042L_1295447900_482043800,Xicheng,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121901251610216042L_1295447900_482043800.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_12d40ce05a843aebf1bffc28.jpg,"478.000,544.999,53.000,195.000","260,398,748,886","218.000,146.999,53.000,195.000",488,488,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,e5c8dea5898d129065f20f0183efeb262be99bd2e97f5b6fba1522ceb28dec2a
svrdd::train::09002200121901261029502242Q_1296323000_482040800::repaired_road::000,repaired_road,SVRDD_YOLO,train,09002200121901261029502242Q_1296323000_482040800,svrdd::train::09002200121901261029502242Q_1296323000_482040800,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121901261029502242Q_1296323000_482040800.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_83260c2ec52b238c19207442.jpg,"752.000,652.000,56.001,73.000","689,598,871,780","63.000,54.000,56.001,73.000",182,182,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,19eb5108eed1930c9d61ac8f8c31a6d780e7fd085faec45e4387bd0a475a8efc
svrdd::train::09002200121901261029502242Q_1296323000_482040800::repaired_road::003,repaired_road,SVRDD_YOLO,train,09002200121901261029502242Q_1296323000_482040800,svrdd::train::09002200121901261029502242Q_1296323000_482040800,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121901261029502242Q_1296323000_482040800.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_8a654458fc19e1befefaff78.jpg,"512.000,578.000,79.000,112.000","412,494,692,774","100.000,84.000,79.000,112.000",280,280,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,e2f6958da95604d468977c94d73094d1de9bced7f5e9cd74c36673ae60bf2f1b
svrdd::train::09002200121901261030199742Q_1296289400_482036600::repaired_road::001,repaired_road,SVRDD_YOLO,train,09002200121901261030199742Q_1296289400_482036600,svrdd::train::09002200121901261030199742Q_1296289400_482036600,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121901261030199742Q_1296289400_482036600.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_e47d0d0109a7c23324944eec.jpg,"605.000,596.000,37.000,89.000","512,530,734,752","93.000,66.000,37.000,89.000",222,222,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,16a7535e520262081c09216cbbc4fa77ffdf8bf74b9f0a965def76b215c7c386
svrdd::train::09002200121901261030199742Q_1296289400_482036600::repaired_road::003,repaired_road,SVRDD_YOLO,train,09002200121901261030199742Q_1296289400_482036600,svrdd::train::09002200121901261030199742Q_1296289400_482036600,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121901261030199742Q_1296289400_482036600.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_6f1967227cbeb096fb9df772.jpg,"60.000,727.001,205.000,102.000","0,512,512,1024","60.000,215.001,205.000,102.000",512,512,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,d69f8516813372a9335ab7729bf68e04487689cbeecbbc6f1b298e4d4cfd4527
svrdd::train::09002200121901261030243342Q_1296284500_482037100::repaired_road::002,repaired_road,SVRDD_YOLO,train,09002200121901261030243342Q_1296284500_482037100,svrdd::train::09002200121901261030243342Q_1296284500_482037100,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121901261030243342Q_1296284500_482037100.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_07e6f62ec8d4acd80a152495.jpg,"0.999,747.000,202.000,83.000","0,519,505,1024","0.999,228.000,202.000,83.000",505,505,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,34f7059de8e9315c774db32e39f70ba27ea37a98b201c7d8c577660e2e78be0a
svrdd::train::09002200121901261030387192Q_1296275000_482038000::repaired_road::000,repaired_road,SVRDD_YOLO,train,09002200121901261030387192Q_1296275000_482038000,svrdd::train::09002200121901261030387192Q_1296275000_482038000,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121901261030387192Q_1296275000_482038000.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_060f506da1302a28c606c2f7.jpg,"1.000,645.000,372.000,185.000","0,94,930,1024","1.000,551.000,372.000,185.000",930,930,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,f9cd4fbbcdce9a16ebf92b6360bc01412b96d30287229ec0a9e9a862d2e85b61
svrdd::train::09002200121901261030387192Q_1296275000_482038000::repaired_road::001,repaired_road,SVRDD_YOLO,train,09002200121901261030387192Q_1296275000_482038000,svrdd::train::09002200121901261030387192Q_1296275000_482038000,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121901261030387192Q_1296275000_482038000.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_263da435f8f695a383dd26e2.jpg,"733.000,721.999,291.000,243.000","296,296,1024,1024","437.000,425.999,291.000,243.000",728,728,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,49a4922dbfc5b61de8588fb1254da997bf9227caf0d5c2db5786e5b32a7ad87c
svrdd::train::09002200121901261030387192Q_1296275000_482038000::repaired_road::002,repaired_road,SVRDD_YOLO,train,09002200121901261030387192Q_1296275000_482038000,svrdd::train::09002200121901261030387192Q_1296275000_482038000,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121901261030387192Q_1296275000_482038000.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_4dd50014e843b8d6c6d2140d.jpg,"607.000,685.000,58.000,249.000","325,402,947,1024","282.000,283.000,58.000,249.000",622,622,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,b48a021b18aaebcdc0b4a947dd6c96f788b28847d1f721042c11ab474af54dce
svrdd::train::09002200121901261030420472Q_1296273400_482038100::repaired_road::000,repaired_road,SVRDD_YOLO,train,09002200121901261030420472Q_1296273400_482038100,svrdd::train::09002200121901261030420472Q_1296273400_482038100,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121901261030420472Q_1296273400_482038100.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_1ae289f77dbbe108310e4e84.jpg,"641.000,596.000,383.000,355.000","66,66,1024,1024","575.000,530.000,383.000,355.000",958,958,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,1dca396872a547976b836e048989bfe2a5199c5f5aeed6b7f6a1e05cc080e548
svrdd::train::09002200121901261030420472Q_1296273400_482038100::repaired_road::001,repaired_road,SVRDD_YOLO,train,09002200121901261030420472Q_1296273400_482038100,svrdd::train::09002200121901261030420472Q_1296273400_482038100,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121901261030420472Q_1296273400_482038100.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_61429ddd5dfde7cc4055df20.jpg,"1.000,658.000,378.000,182.000","0,79,945,1024","1.000,579.000,378.000,182.000",945,945,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,26bdbed9e0b8a76a99326b4a5fecb273078805a5a0b45a6cbaf2b0436e57811b
svrdd::train::09002200121901261030517292Q_1296270400_482038400::repaired_road::000,repaired_road,SVRDD_YOLO,train,09002200121901261030517292Q_1296270400_482038400,svrdd::train::09002200121901261030517292Q_1296270400_482038400,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121901261030517292Q_1296270400_482038400.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_229fdfe7ca98f3afd26bb8a7.jpg,"306.000,655.000,74.000,44.000","250,584,435,769","56.000,71.000,74.000,44.000",185,185,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,8d2b8e756d27fd49fb27c55f148c87e4935f31144284abc8ba8f7122490126aa
svrdd::train::09002200121901261030517292Q_1296270400_482038400::repaired_road::003,repaired_road,SVRDD_YOLO,train,09002200121901261030517292Q_1296270400_482038400,svrdd::train::09002200121901261030517292Q_1296270400_482038400,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121901261030517292Q_1296270400_482038400.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_15e9277c0a9c67ed2851a385.jpg,"180.000,839.999,227.000,103.000","10,456,578,1024","170.000,383.999,227.000,103.000",568,568,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,a400b777f002ee6a956a9df6ed7c2126f63d3a443f6091e521b6dcac9261fefd
svrdd::train::09002200121901261031100032Q_1296265600_482038800::repaired_road::000,repaired_road,SVRDD_YOLO,train,09002200121901261031100032Q_1296265600_482038800,svrdd::train::09002200121901261031100032Q_1296265600_482038800,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121901261031100032Q_1296265600_482038800.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_4f405cd8b4f12f8301175a50.jpg,"1.000,797.000,100.000,43.000","0,694,250,944","1.000,103.000,100.000,43.000",250,250,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,46893b3b85e5c4756f087b7b19a7abcf002e62d8c3fdffff741ad33c111754c1
svrdd::train::09002200121901261031100032Q_1296265600_482038800::repaired_road::003,repaired_road,SVRDD_YOLO,train,09002200121901261031100032Q_1296265600_482038800,svrdd::train::09002200121901261031100032Q_1296265600_482038800,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121901261031100032Q_1296265600_482038800.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_0596a0450d50067f2f87ba93.jpg,"641.000,623.999,94.000,90.000","570,551,805,786","71.000,72.999,94.000,90.000",235,235,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,b53851a8beabbed4d82b0d21ed222998eedc47111083e443c668876fc9a52f66
svrdd::train::09002200121901261031100032Q_1296265600_482038800::repaired_road::004,repaired_road,SVRDD_YOLO,train,09002200121901261031100032Q_1296265600_482038800,svrdd::train::09002200121901261031100032Q_1296265600_482038800,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121901261031100032Q_1296265600_482038800.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_22e6e335073e6169aad96529.jpg,"679.999,580.000,327.000,132.000","206,206,1024,1024","473.999,374.000,327.000,132.000",818,818,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,1b1f7fd3d203c2db17d33581f0ee6cb9d3415faf92582206dad37ac5bf08d43f
svrdd::train::09002200121901261031126912Q_1296264000_482038900::repaired_road::001,repaired_road,SVRDD_YOLO,train,09002200121901261031126912Q_1296264000_482038900,svrdd::train::09002200121901261031126912Q_1296264000_482038900,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121901261031126912Q_1296264000_482038900.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_9efa82b8c0abca40c47ae8d0.jpg,"614.000,654.001,59.000,159.000","444,535,842,933","170.000,119.001,59.000,159.000",398,398,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,a5224e8b683e4b17dd7a5f00f085c07363a2371e1b0b4dd7223ccbef1aaddac2
svrdd::train::09002200121901261031126912Q_1296264000_482038900::repaired_road::002,repaired_road,SVRDD_YOLO,train,09002200121901261031126912Q_1296264000_482038900,svrdd::train::09002200121901261031126912Q_1296264000_482038900,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121901261031126912Q_1296264000_482038900.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_3ced6178d6e6c2e5e9587176.jpg,"707.000,599.999,317.000,124.000","232,232,1024,1024","475.000,367.999,317.000,124.000",792,792,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,2a61afb556f3586f04338af1de0eebb5ee3d1154924f2221ea4ed03309324b3e
svrdd::train::09002200121901261031126912Q_1296264000_482038900::repaired_road::004,repaired_road,SVRDD_YOLO,train,09002200121901261031126912Q_1296264000_482038900,svrdd::train::09002200121901261031126912Q_1296264000_482038900,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121901261031126912Q_1296264000_482038900.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_3bf7a18d2ca55d68cdb43781.jpg,"806.000,863.000,147.000,127.000","656,656,1024,1024","150.000,207.000,147.000,127.000",368,368,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,e463e5771df4cf91161c8db922e647e2094b33992f90c3765d0e0de0e15d774e
svrdd::train::09002200121901261031237012Q_1296259200_482039400::repaired_road::000,repaired_road,SVRDD_YOLO,train,09002200121901261031237012Q_1296259200_482039400,svrdd::train::09002200121901261031237012Q_1296259200_482039400,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121901261031237012Q_1296259200_482039400.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_3d8dfed5d7eb72e893faa822.jpg,"374.000,620.000,56.001,38.000","332,569,472,709","42.000,51.000,56.001,38.000",140,140,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,a7ec1346d9e419941469c4382cbd1c0141155f79b452e7f847c37c403390d8da
svrdd::train::09002200121901261031590222Q_1296244900_482040700::repaired_road::000,repaired_road,SVRDD_YOLO,train,09002200121901261031590222Q_1296244900_482040700,svrdd::train::09002200121901261031590222Q_1296244900_482040700,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121901261031590222Q_1296244900_482040700.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_1928b947b46978734eeb30a3.jpg,"603.000,635.000,98.000,295.999","282,284,1022,1024","321.000,351.000,98.000,295.999",740,740,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,736d4f43ecbc0f47db47a41a5969f90f429a3c43a542a33add60386d1c8c191f
svrdd::train::09002200121901261032042522Q_1296241700_482041000::repaired_road::001,repaired_road,SVRDD_YOLO,train,09002200121901261032042522Q_1296241700_482041000,svrdd::train::09002200121901261032042522Q_1296241700_482041000,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121901261032042522Q_1296241700_482041000.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_7d0fbab270b2cacaf5486691.jpg,"517.000,595.000,35.000,71.000","446,542,624,720","71.000,53.000,35.000,71.000",178,178,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,4f1569200fb3ac9ad1e8d154f3c0ebdb872f94d15d48b5ade4909a86030ce90c
svrdd::train::09002200121901261032067832Q_1296239800_482041200::repaired_road::001,repaired_road,SVRDD_YOLO,train,09002200121901261032067832Q_1296239800_482041200,svrdd::train::09002200121901261032067832Q_1296239800_482041200,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121901261032067832Q_1296239800_482041200.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_d6af7cdc19929db8c73316d5.jpg,"472.001,560.001,43.000,31.000","430,512,558,640","42.001,48.001,43.000,31.000",128,128,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,c349dbf1d2d8a473a16727e27f2edd4075ddc5b070d0c0f961c20c3a0b87ee90
